model,norm_type,bootstrap_num,disease,F1,dataset
xresnet1d101,minmax,10,1st degree av block,0.8345323741007195,CPSC2018
xresnet1d101,minmax,11,1st degree av block,0.8208955223880597,CPSC2018
xresnet1d101,minmax,12,1st degree av block,0.8437500000000001,CPSC2018
xresnet1d101,minmax,13,1st degree av block,0.8057553956834532,CPSC2018
xresnet1d101,minmax,14,1st degree av block,0.8244274809160306,CPSC2018
xresnet1d101,minmax,15,1st degree av block,0.8503937007874016,CPSC2018
xresnet1d101,minmax,16,1st degree av block,0.8529411764705883,CPSC2018
xresnet1d101,minmax,17,1st degree av block,0.8181818181818182,CPSC2018
xresnet1d101,minmax,18,1st degree av block,0.8079470198675497,CPSC2018
xresnet1d101,minmax,19,1st degree av block,0.8358208955223881,CPSC2018
inception,raw,0,atrial fibrillation,0.9180327868852458,CPSC2018
inception,raw,1,atrial fibrillation,0.9218106995884774,CPSC2018
inception,raw,2,atrial fibrillation,0.923728813559322,CPSC2018
inception,raw,3,atrial fibrillation,0.9338842975206612,CPSC2018
inception,raw,4,atrial fibrillation,0.9288702928870294,CPSC2018
inception,raw,5,atrial fibrillation,0.9211618257261412,CPSC2018
inception,raw,6,atrial fibrillation,0.9523809523809524,CPSC2018
inception,raw,7,atrial fibrillation,0.9191489361702128,CPSC2018
inception,raw,8,atrial fibrillation,0.8796296296296298,CPSC2018
inception,raw,9,atrial fibrillation,0.943722943722944,CPSC2018
inception,raw,10,atrial fibrillation,0.9372384937238494,CPSC2018
inception,raw,11,atrial fibrillation,0.9482758620689656,CPSC2018
inception,raw,12,atrial fibrillation,0.9166666666666669,CPSC2018
inception,raw,13,atrial fibrillation,0.9135802469135804,CPSC2018
inception,raw,14,atrial fibrillation,0.9396551724137931,CPSC2018
inception,raw,15,atrial fibrillation,0.9356223175965666,CPSC2018
inception,raw,16,atrial fibrillation,0.9451476793248944,CPSC2018
inception,raw,17,atrial fibrillation,0.9304347826086956,CPSC2018
inception,raw,18,atrial fibrillation,0.9406779661016949,CPSC2018
inception,raw,19,atrial fibrillation,0.9193548387096776,CPSC2018
inception,minmax,0,atrial fibrillation,0.9446808510638298,CPSC2018
inception,minmax,1,atrial fibrillation,0.8627450980392157,CPSC2018
inception,minmax,2,atrial fibrillation,0.94017094017094,CPSC2018
inception,minmax,3,atrial fibrillation,0.9218106995884774,CPSC2018
inception,minmax,4,atrial fibrillation,0.9411764705882352,CPSC2018
inception,minmax,5,atrial fibrillation,0.9061224489795918,CPSC2018
inception,minmax,6,atrial fibrillation,0.9113924050632912,CPSC2018
inception,minmax,7,atrial fibrillation,0.8986784140969163,CPSC2018
inception,minmax,8,atrial fibrillation,0.9256198347107438,CPSC2018
inception,minmax,9,atrial fibrillation,0.9367088607594936,CPSC2018
inception,minmax,10,atrial fibrillation,0.8339768339768339,CPSC2018
inception,minmax,11,atrial fibrillation,0.9074889867841408,CPSC2018
inception,minmax,12,atrial fibrillation,0.8995983935742972,CPSC2018
inception,minmax,13,atrial fibrillation,0.956896551724138,CPSC2018
inception,minmax,14,atrial fibrillation,0.9377593360995852,CPSC2018
inception,minmax,15,atrial fibrillation,0.903765690376569,CPSC2018
inception,minmax,16,atrial fibrillation,0.8538461538461537,CPSC2018
inception,minmax,17,atrial fibrillation,0.8679245283018867,CPSC2018
inception,minmax,18,atrial fibrillation,0.9535864978902951,CPSC2018
inception,minmax,19,atrial fibrillation,0.9149797570850204,CPSC2018
minirocket,raw,0,atrial fibrillation,0.9217391304347824,CPSC2018
minirocket,raw,1,atrial fibrillation,0.9224137931034484,CPSC2018
minirocket,raw,2,atrial fibrillation,0.8947368421052632,CPSC2018
minirocket,raw,3,atrial fibrillation,0.923728813559322,CPSC2018
minirocket,raw,4,atrial fibrillation,0.9107142857142858,CPSC2018
minirocket,raw,5,atrial fibrillation,0.9067796610169492,CPSC2018
minirocket,raw,6,atrial fibrillation,0.919831223628692,CPSC2018
minirocket,raw,7,atrial fibrillation,0.8672566371681416,CPSC2018
minirocket,raw,8,atrial fibrillation,0.912280701754386,CPSC2018
minirocket,raw,9,atrial fibrillation,0.9264069264069263,CPSC2018
minirocket,raw,10,atrial fibrillation,0.8927038626609441,CPSC2018
minirocket,raw,11,atrial fibrillation,0.9276595744680852,CPSC2018
minirocket,raw,12,atrial fibrillation,0.9391304347826088,CPSC2018
minirocket,raw,13,atrial fibrillation,0.935064935064935,CPSC2018
minirocket,raw,14,atrial fibrillation,0.9184549356223176,CPSC2018
minirocket,raw,15,atrial fibrillation,0.9196428571428572,CPSC2018
minirocket,raw,16,atrial fibrillation,0.9210526315789472,CPSC2018
minirocket,raw,17,atrial fibrillation,0.8991596638655462,CPSC2018
minirocket,raw,18,atrial fibrillation,0.9128630705394192,CPSC2018
minirocket,raw,19,atrial fibrillation,0.9333333333333332,CPSC2018
minirocket,minmax,0,atrial fibrillation,0.902654867256637,CPSC2018
minirocket,minmax,1,atrial fibrillation,0.9251101321585904,CPSC2018
minirocket,minmax,2,atrial fibrillation,0.9115044247787611,CPSC2018
minirocket,minmax,3,atrial fibrillation,0.9130434782608696,CPSC2018
minirocket,minmax,4,atrial fibrillation,0.927038626609442,CPSC2018
minirocket,minmax,5,atrial fibrillation,0.9170305676855894,CPSC2018
minirocket,minmax,6,atrial fibrillation,0.9217391304347824,CPSC2018
minirocket,minmax,7,atrial fibrillation,0.9251101321585904,CPSC2018
minirocket,minmax,8,atrial fibrillation,0.9074889867841408,CPSC2018
minirocket,minmax,9,atrial fibrillation,0.9140271493212668,CPSC2018
minirocket,minmax,10,atrial fibrillation,0.9288702928870294,CPSC2018
minirocket,minmax,11,atrial fibrillation,0.875,CPSC2018
minirocket,minmax,12,atrial fibrillation,0.8947368421052632,CPSC2018
minirocket,minmax,13,atrial fibrillation,0.9251101321585904,CPSC2018
minirocket,minmax,14,atrial fibrillation,0.865546218487395,CPSC2018
minirocket,minmax,15,atrial fibrillation,0.907563025210084,CPSC2018
minirocket,minmax,16,atrial fibrillation,0.9210526315789472,CPSC2018
minirocket,minmax,17,atrial fibrillation,0.8770491803278688,CPSC2018
minirocket,minmax,18,atrial fibrillation,0.9098712446351932,CPSC2018
minirocket,minmax,19,atrial fibrillation,0.8545454545454546,CPSC2018
xresnet1d101,raw,0,atrial fibrillation,0.9572649572649572,CPSC2018
xresnet1d101,raw,1,atrial fibrillation,0.9256198347107438,CPSC2018
xresnet1d101,raw,2,atrial fibrillation,0.9535864978902951,CPSC2018
xresnet1d101,raw,3,atrial fibrillation,0.9411764705882352,CPSC2018
xresnet1d101,raw,4,atrial fibrillation,0.9339207048458152,CPSC2018
xresnet1d101,raw,5,atrial fibrillation,0.9531914893617022,CPSC2018
xresnet1d101,raw,6,atrial fibrillation,0.9338842975206612,CPSC2018
xresnet1d101,raw,7,atrial fibrillation,0.9658119658119658,CPSC2018
xresnet1d101,raw,8,atrial fibrillation,0.9482758620689656,CPSC2018
xresnet1d101,raw,9,atrial fibrillation,0.9456066945606694,CPSC2018
xresnet1d101,raw,10,atrial fibrillation,0.9617021276595744,CPSC2018
xresnet1d101,raw,11,atrial fibrillation,0.9243697478991596,CPSC2018
xresnet1d101,raw,12,atrial fibrillation,0.95,CPSC2018
xresnet1d101,raw,13,atrial fibrillation,0.9576271186440678,CPSC2018
xresnet1d101,raw,14,atrial fibrillation,0.94017094017094,CPSC2018
xresnet1d101,raw,15,atrial fibrillation,0.9361702127659576,CPSC2018
xresnet1d101,raw,16,atrial fibrillation,0.9531914893617022,CPSC2018
xresnet1d101,raw,17,atrial fibrillation,0.9495798319327732,CPSC2018
xresnet1d101,raw,18,atrial fibrillation,0.9495798319327732,CPSC2018
xresnet1d101,raw,19,atrial fibrillation,0.91869918699187,CPSC2018
xresnet1d101,minmax,0,atrial fibrillation,0.94017094017094,CPSC2018
xresnet1d101,minmax,1,atrial fibrillation,0.9491525423728816,CPSC2018
xresnet1d101,minmax,2,atrial fibrillation,0.9090909090909092,CPSC2018
xresnet1d101,minmax,3,atrial fibrillation,0.923076923076923,CPSC2018
xresnet1d101,minmax,4,atrial fibrillation,0.9344262295081966,CPSC2018
xresnet1d101,minmax,5,atrial fibrillation,0.9382716049382716,CPSC2018
xresnet1d101,minmax,6,atrial fibrillation,0.9617021276595744,CPSC2018
xresnet1d101,minmax,7,atrial fibrillation,0.9579831932773109,CPSC2018
xresnet1d101,minmax,8,atrial fibrillation,0.9361702127659576,CPSC2018
xresnet1d101,minmax,9,atrial fibrillation,0.9478260869565216,CPSC2018
xresnet1d101,minmax,10,atrial fibrillation,0.94017094017094,CPSC2018
xresnet1d101,minmax,11,atrial fibrillation,0.923728813559322,CPSC2018
xresnet1d101,minmax,12,atrial fibrillation,0.9579831932773109,CPSC2018
xresnet1d101,minmax,13,atrial fibrillation,0.9338842975206612,CPSC2018
xresnet1d101,minmax,14,atrial fibrillation,0.9,CPSC2018
xresnet1d101,minmax,15,atrial fibrillation,0.9531914893617022,CPSC2018
xresnet1d101,minmax,16,atrial fibrillation,0.9372384937238494,CPSC2018
xresnet1d101,minmax,17,atrial fibrillation,0.9268292682926828,CPSC2018
xresnet1d101,minmax,18,atrial fibrillation,0.9224489795918366,CPSC2018
xresnet1d101,minmax,19,atrial fibrillation,0.935064935064935,CPSC2018
inception,raw,0,premature atrial contraction,0.3655913978494624,CPSC2018
inception,raw,1,premature atrial contraction,0.2650602409638554,CPSC2018
inception,raw,2,premature atrial contraction,0.4406779661016949,CPSC2018
inception,raw,3,premature atrial contraction,0.4262295081967213,CPSC2018
inception,raw,4,premature atrial contraction,0.3898305084745763,CPSC2018
inception,raw,5,premature atrial contraction,0.3720930232558139,CPSC2018
inception,raw,6,premature atrial contraction,0.4036697247706422,CPSC2018
inception,raw,7,premature atrial contraction,0.144927536231884,CPSC2018
inception,raw,8,premature atrial contraction,0.3962264150943396,CPSC2018
inception,raw,9,premature atrial contraction,0.2564102564102564,CPSC2018
inception,raw,10,premature atrial contraction,0.3595505617977528,CPSC2018
inception,raw,11,premature atrial contraction,0.2765957446808511,CPSC2018
inception,raw,12,premature atrial contraction,0.3956043956043956,CPSC2018
inception,raw,13,premature atrial contraction,0.3294117647058823,CPSC2018
inception,raw,14,premature atrial contraction,0.3095238095238095,CPSC2018
inception,raw,15,premature atrial contraction,0.4521739130434783,CPSC2018
inception,raw,16,premature atrial contraction,0.5172413793103449,CPSC2018
inception,raw,17,premature atrial contraction,0.3157894736842105,CPSC2018
inception,raw,18,premature atrial contraction,0.4426229508196722,CPSC2018
inception,raw,19,premature atrial contraction,0.5,CPSC2018
inception,minmax,0,premature atrial contraction,0.404040404040404,CPSC2018
inception,minmax,1,premature atrial contraction,0.1666666666666666,CPSC2018
inception,minmax,2,premature atrial contraction,0.42,CPSC2018
inception,minmax,3,premature atrial contraction,0.326530612244898,CPSC2018
inception,minmax,4,premature atrial contraction,0.4313725490196078,CPSC2018
inception,minmax,5,premature atrial contraction,0.360655737704918,CPSC2018
inception,minmax,6,premature atrial contraction,0.4166666666666667,CPSC2018
inception,minmax,7,premature atrial contraction,0.3023255813953488,CPSC2018
inception,minmax,8,premature atrial contraction,0.423728813559322,CPSC2018
inception,minmax,9,premature atrial contraction,0.3076923076923077,CPSC2018
inception,minmax,10,premature atrial contraction,0.03125,CPSC2018
inception,minmax,11,premature atrial contraction,0.0625,CPSC2018
inception,minmax,12,premature atrial contraction,0.4,CPSC2018
inception,minmax,13,premature atrial contraction,0.4954128440366973,CPSC2018
inception,minmax,14,premature atrial contraction,0.3146067415730337,CPSC2018
inception,minmax,15,premature atrial contraction,0.3505154639175257,CPSC2018
inception,minmax,16,premature atrial contraction,0.1764705882352941,CPSC2018
inception,minmax,17,premature atrial contraction,0.238095238095238,CPSC2018
inception,minmax,18,premature atrial contraction,0.4554455445544555,CPSC2018
inception,minmax,19,premature atrial contraction,0.216867469879518,CPSC2018
minirocket,raw,0,premature atrial contraction,0.4036697247706422,CPSC2018
minirocket,raw,1,premature atrial contraction,0.2619047619047619,CPSC2018
minirocket,raw,2,premature atrial contraction,0.4313725490196078,CPSC2018
minirocket,raw,3,premature atrial contraction,0.2409638554216867,CPSC2018
minirocket,raw,4,premature atrial contraction,0.2093023255813953,CPSC2018
minirocket,raw,5,premature atrial contraction,0.2941176470588235,CPSC2018
minirocket,raw,6,premature atrial contraction,0.238095238095238,CPSC2018
minirocket,raw,7,premature atrial contraction,0.2291666666666666,CPSC2018
minirocket,raw,8,premature atrial contraction,0.238095238095238,CPSC2018
minirocket,raw,9,premature atrial contraction,0.4033613445378151,CPSC2018
minirocket,raw,10,premature atrial contraction,0.255813953488372,CPSC2018
minirocket,raw,11,premature atrial contraction,0.1917808219178082,CPSC2018
minirocket,raw,12,premature atrial contraction,0.345679012345679,CPSC2018
minirocket,raw,13,premature atrial contraction,0.2391304347826086,CPSC2018
minirocket,raw,14,premature atrial contraction,0.4854368932038835,CPSC2018
minirocket,raw,15,premature atrial contraction,0.4074074074074074,CPSC2018
minirocket,raw,16,premature atrial contraction,0.25,CPSC2018
minirocket,raw,17,premature atrial contraction,0.4220183486238532,CPSC2018
minirocket,raw,18,premature atrial contraction,0.2307692307692307,CPSC2018
minirocket,raw,19,premature atrial contraction,0.2105263157894737,CPSC2018
minirocket,minmax,0,premature atrial contraction,0.3106796116504854,CPSC2018
minirocket,minmax,1,premature atrial contraction,0.2790697674418604,CPSC2018
minirocket,minmax,2,premature atrial contraction,0.1891891891891891,CPSC2018
minirocket,minmax,3,premature atrial contraction,0.3820224719101123,CPSC2018
minirocket,minmax,4,premature atrial contraction,0.2368421052631578,CPSC2018
minirocket,minmax,5,premature atrial contraction,0.4356435643564356,CPSC2018
minirocket,minmax,6,premature atrial contraction,0.1265822784810126,CPSC2018
minirocket,minmax,7,premature atrial contraction,0.2117647058823529,CPSC2018
minirocket,minmax,8,premature atrial contraction,0.2247191011235955,CPSC2018
minirocket,minmax,9,premature atrial contraction,0.3370786516853932,CPSC2018
minirocket,minmax,10,premature atrial contraction,0.3516483516483517,CPSC2018
minirocket,minmax,11,premature atrial contraction,0.3218390804597701,CPSC2018
minirocket,minmax,12,premature atrial contraction,0.2916666666666667,CPSC2018
minirocket,minmax,13,premature atrial contraction,0.2772277227722772,CPSC2018
minirocket,minmax,14,premature atrial contraction,0.288659793814433,CPSC2018
minirocket,minmax,15,premature atrial contraction,0.4102564102564102,CPSC2018
minirocket,minmax,16,premature atrial contraction,0.0597014925373134,CPSC2018
minirocket,minmax,17,premature atrial contraction,0.336283185840708,CPSC2018
minirocket,minmax,18,premature atrial contraction,0.2823529411764706,CPSC2018
minirocket,minmax,19,premature atrial contraction,0.1891891891891891,CPSC2018
xresnet1d101,raw,0,premature atrial contraction,0.4489795918367346,CPSC2018
xresnet1d101,raw,1,premature atrial contraction,0.3571428571428571,CPSC2018
xresnet1d101,raw,2,premature atrial contraction,0.4854368932038835,CPSC2018
xresnet1d101,raw,3,premature atrial contraction,0.5294117647058824,CPSC2018
xresnet1d101,raw,4,premature atrial contraction,0.4339622641509434,CPSC2018
xresnet1d101,raw,5,premature atrial contraction,0.4380952380952381,CPSC2018
xresnet1d101,raw,6,premature atrial contraction,0.4929577464788732,CPSC2018
xresnet1d101,raw,7,premature atrial contraction,0.4313725490196078,CPSC2018
xresnet1d101,raw,8,premature atrial contraction,0.4912280701754386,CPSC2018
xresnet1d101,raw,9,premature atrial contraction,0.4347826086956521,CPSC2018
xresnet1d101,raw,10,premature atrial contraction,0.5405405405405405,CPSC2018
xresnet1d101,raw,11,premature atrial contraction,0.4489795918367346,CPSC2018
xresnet1d101,raw,12,premature atrial contraction,0.5504587155963303,CPSC2018
xresnet1d101,raw,13,premature atrial contraction,0.4375,CPSC2018
xresnet1d101,raw,14,premature atrial contraction,0.3736263736263736,CPSC2018
xresnet1d101,raw,15,premature atrial contraction,0.4545454545454545,CPSC2018
xresnet1d101,raw,16,premature atrial contraction,0.5128205128205129,CPSC2018
xresnet1d101,raw,17,premature atrial contraction,0.5321100917431193,CPSC2018
xresnet1d101,raw,18,premature atrial contraction,0.3636363636363637,CPSC2018
xresnet1d101,raw,19,premature atrial contraction,0.5048543689320388,CPSC2018
xresnet1d101,minmax,0,premature atrial contraction,0.5042016806722689,CPSC2018
xresnet1d101,minmax,1,premature atrial contraction,0.4516129032258064,CPSC2018
xresnet1d101,minmax,2,premature atrial contraction,0.3695652173913043,CPSC2018
xresnet1d101,minmax,3,premature atrial contraction,0.4086021505376344,CPSC2018
xresnet1d101,minmax,4,premature atrial contraction,0.4123711340206185,CPSC2018
xresnet1d101,minmax,5,premature atrial contraction,0.4468085106382979,CPSC2018
xresnet1d101,minmax,6,premature atrial contraction,0.4554455445544555,CPSC2018
xresnet1d101,minmax,7,premature atrial contraction,0.4,CPSC2018
xresnet1d101,minmax,8,premature atrial contraction,0.4090909090909091,CPSC2018
xresnet1d101,minmax,9,premature atrial contraction,0.5084745762711865,CPSC2018
xresnet1d101,minmax,10,premature atrial contraction,0.5321100917431193,CPSC2018
xresnet1d101,minmax,11,premature atrial contraction,0.4509803921568628,CPSC2018
xresnet1d101,minmax,12,premature atrial contraction,0.5210084033613446,CPSC2018
xresnet1d101,minmax,13,premature atrial contraction,0.4047619047619047,CPSC2018
xresnet1d101,minmax,14,premature atrial contraction,0.435483870967742,CPSC2018
xresnet1d101,minmax,15,premature atrial contraction,0.4403669724770642,CPSC2018
xresnet1d101,minmax,16,premature atrial contraction,0.5321100917431193,CPSC2018
xresnet1d101,minmax,17,premature atrial contraction,0.464,CPSC2018
xresnet1d101,minmax,18,premature atrial contraction,0.456140350877193,CPSC2018
xresnet1d101,minmax,19,premature atrial contraction,0.5354330708661418,CPSC2018
inception,raw,0,right bundle branch block,0.9278350515463918,CPSC2018
inception,raw,1,right bundle branch block,0.9203084832904884,CPSC2018
inception,raw,2,right bundle branch block,0.9329896907216496,CPSC2018
inception,raw,3,right bundle branch block,0.9305912596401028,CPSC2018
inception,raw,4,right bundle branch block,0.93734335839599,CPSC2018
inception,raw,5,right bundle branch block,0.9552238805970148,CPSC2018
inception,raw,6,right bundle branch block,0.9487179487179488,CPSC2018
