disease,F1,model,rate,dataset,bootstrap_num
nonspecific st t abnormality,0.4418604651162791,xresnet1d101,125.0,ChapmanShaoxing,0
nonspecific st t abnormality,0.4102564102564102,xresnet1d101,125.0,ChapmanShaoxing,1
nonspecific st t abnormality,0.3358778625954198,xresnet1d101,125.0,ChapmanShaoxing,2
nonspecific st t abnormality,0.3823529411764706,xresnet1d101,125.0,ChapmanShaoxing,3
nonspecific st t abnormality,0.4302325581395348,xresnet1d101,125.0,ChapmanShaoxing,4
nonspecific st t abnormality,0.5398230088495576,xresnet1d101,125.0,ChapmanShaoxing,5
nonspecific st t abnormality,0.5876288659793814,xresnet1d101,125.0,ChapmanShaoxing,6
nonspecific st t abnormality,0.5309734513274337,xresnet1d101,125.0,ChapmanShaoxing,7
nonspecific st t abnormality,0.5189873417721519,xresnet1d101,125.0,ChapmanShaoxing,8
nonspecific st t abnormality,0.5104166666666666,xresnet1d101,125.0,ChapmanShaoxing,9
nonspecific st t abnormality,0.4574468085106383,xresnet1d101,125.0,ChapmanShaoxing,10
nonspecific st t abnormality,0.4242424242424242,xresnet1d101,125.0,ChapmanShaoxing,11
nonspecific st t abnormality,0.4766355140186916,xresnet1d101,125.0,ChapmanShaoxing,12
nonspecific st t abnormality,0.5247524752475248,xresnet1d101,125.0,ChapmanShaoxing,13
nonspecific st t abnormality,0.5612244897959183,xresnet1d101,125.0,ChapmanShaoxing,14
nonspecific st t abnormality,0.5257142857142858,xresnet1d101,125.0,ChapmanShaoxing,15
nonspecific st t abnormality,0.4743589743589744,xresnet1d101,125.0,ChapmanShaoxing,16
nonspecific st t abnormality,0.4761904761904761,xresnet1d101,125.0,ChapmanShaoxing,17
nonspecific st t abnormality,0.4597701149425287,xresnet1d101,125.0,ChapmanShaoxing,18
nonspecific st t abnormality,0.5025641025641027,xresnet1d101,125.0,ChapmanShaoxing,19
nonspecific st t abnormality,0.484076433121019,xresnet1d101,250.0,ChapmanShaoxing,0
nonspecific st t abnormality,0.4417177914110429,xresnet1d101,250.0,ChapmanShaoxing,1
nonspecific st t abnormality,0.5632183908045978,xresnet1d101,250.0,ChapmanShaoxing,2
nonspecific st t abnormality,0.4295302013422818,xresnet1d101,250.0,ChapmanShaoxing,3
nonspecific st t abnormality,0.4444444444444445,xresnet1d101,250.0,ChapmanShaoxing,4
nonspecific st t abnormality,0.5032258064516129,xresnet1d101,250.0,ChapmanShaoxing,5
nonspecific st t abnormality,0.3538461538461538,xresnet1d101,250.0,ChapmanShaoxing,6
nonspecific st t abnormality,0.4745762711864407,xresnet1d101,250.0,ChapmanShaoxing,7
nonspecific st t abnormality,0.5502645502645502,xresnet1d101,250.0,ChapmanShaoxing,8
nonspecific st t abnormality,0.4939759036144578,xresnet1d101,250.0,ChapmanShaoxing,9
nonspecific st t abnormality,0.5473684210526315,xresnet1d101,250.0,ChapmanShaoxing,10
nonspecific st t abnormality,0.5523012552301255,xresnet1d101,250.0,ChapmanShaoxing,11
nonspecific st t abnormality,0.5146198830409356,xresnet1d101,250.0,ChapmanShaoxing,12
nonspecific st t abnormality,0.5964912280701754,xresnet1d101,250.0,ChapmanShaoxing,13
nonspecific st t abnormality,0.5077720207253886,xresnet1d101,250.0,ChapmanShaoxing,14
nonspecific st t abnormality,0.5280898876404494,xresnet1d101,250.0,ChapmanShaoxing,15
nonspecific st t abnormality,0.3384615384615385,xresnet1d101,250.0,ChapmanShaoxing,16
nonspecific st t abnormality,0.3582089552238806,xresnet1d101,250.0,ChapmanShaoxing,17
nonspecific st t abnormality,0.4429530201342282,xresnet1d101,250.0,ChapmanShaoxing,18
nonspecific st t abnormality,0.5142857142857142,xresnet1d101,250.0,ChapmanShaoxing,19
nonspecific st t abnormality,0.607843137254902,xresnet1d101,375.0,ChapmanShaoxing,0
nonspecific st t abnormality,0.5027322404371585,xresnet1d101,375.0,ChapmanShaoxing,1
nonspecific st t abnormality,0.3308270676691729,xresnet1d101,375.0,ChapmanShaoxing,2
nonspecific st t abnormality,0.4563758389261745,xresnet1d101,375.0,ChapmanShaoxing,3
nonspecific st t abnormality,0.6091954022988506,xresnet1d101,375.0,ChapmanShaoxing,4
nonspecific st t abnormality,0.5425531914893618,xresnet1d101,375.0,ChapmanShaoxing,5
nonspecific st t abnormality,0.5536723163841808,xresnet1d101,375.0,ChapmanShaoxing,6
nonspecific st t abnormality,0.4117647058823529,xresnet1d101,375.0,ChapmanShaoxing,7
nonspecific st t abnormality,0.4370860927152318,xresnet1d101,375.0,ChapmanShaoxing,8
nonspecific st t abnormality,0.359375,xresnet1d101,375.0,ChapmanShaoxing,9
nonspecific st t abnormality,0.542713567839196,xresnet1d101,375.0,ChapmanShaoxing,10
nonspecific st t abnormality,0.5454545454545455,xresnet1d101,375.0,ChapmanShaoxing,11
nonspecific st t abnormality,0.6321243523316062,xresnet1d101,375.0,ChapmanShaoxing,12
nonspecific st t abnormality,0.5128205128205129,xresnet1d101,375.0,ChapmanShaoxing,13
nonspecific st t abnormality,0.552941176470588,xresnet1d101,375.0,ChapmanShaoxing,14
nonspecific st t abnormality,0.4335664335664335,xresnet1d101,375.0,ChapmanShaoxing,15
nonspecific st t abnormality,0.6063829787234042,xresnet1d101,375.0,ChapmanShaoxing,16
nonspecific st t abnormality,0.5714285714285714,xresnet1d101,375.0,ChapmanShaoxing,17
nonspecific st t abnormality,0.5,xresnet1d101,375.0,ChapmanShaoxing,18
nonspecific st t abnormality,0.5632183908045978,xresnet1d101,375.0,ChapmanShaoxing,19
nonspecific st t abnormality,0.5636363636363637,xresnet1d101,500.0,ChapmanShaoxing,0
nonspecific st t abnormality,0.5810055865921788,xresnet1d101,500.0,ChapmanShaoxing,1
nonspecific st t abnormality,0.5658536585365854,xresnet1d101,500.0,ChapmanShaoxing,2
nonspecific st t abnormality,0.5573770491803278,xresnet1d101,500.0,ChapmanShaoxing,3
nonspecific st t abnormality,0.543778801843318,xresnet1d101,500.0,ChapmanShaoxing,4
nonspecific st t abnormality,0.5125000000000001,xresnet1d101,500.0,ChapmanShaoxing,5
nonspecific st t abnormality,0.607843137254902,xresnet1d101,500.0,ChapmanShaoxing,6
nonspecific st t abnormality,0.4731182795698925,xresnet1d101,500.0,ChapmanShaoxing,7
nonspecific st t abnormality,0.573170731707317,xresnet1d101,500.0,ChapmanShaoxing,8
nonspecific st t abnormality,0.475609756097561,xresnet1d101,500.0,ChapmanShaoxing,9
nonspecific st t abnormality,0.4999999999999999,xresnet1d101,500.0,ChapmanShaoxing,10
nonspecific st t abnormality,0.6125,xresnet1d101,500.0,ChapmanShaoxing,11
nonspecific st t abnormality,0.6021505376344087,xresnet1d101,500.0,ChapmanShaoxing,12
nonspecific st t abnormality,0.5375,xresnet1d101,500.0,ChapmanShaoxing,13
nonspecific st t abnormality,0.552941176470588,xresnet1d101,500.0,ChapmanShaoxing,14
nonspecific st t abnormality,0.5497630331753554,xresnet1d101,500.0,ChapmanShaoxing,15
nonspecific st t abnormality,0.4848484848484849,xresnet1d101,500.0,ChapmanShaoxing,16
nonspecific st t abnormality,0.5402298850574712,xresnet1d101,500.0,ChapmanShaoxing,17
nonspecific st t abnormality,0.562874251497006,xresnet1d101,500.0,ChapmanShaoxing,18
nonspecific st t abnormality,0.5030674846625766,xresnet1d101,500.0,ChapmanShaoxing,19
sinus bradycardia,0.988296488946684,xresnet1d101,50.0,ChapmanShaoxing,0
sinus bradycardia,0.9845758354755784,xresnet1d101,50.0,ChapmanShaoxing,1
sinus bradycardia,0.9884169884169884,xresnet1d101,50.0,ChapmanShaoxing,2
sinus bradycardia,0.9884169884169884,xresnet1d101,50.0,ChapmanShaoxing,3
sinus bradycardia,0.9896907216494846,xresnet1d101,50.0,ChapmanShaoxing,4
sinus bradycardia,0.9806949806949806,xresnet1d101,50.0,ChapmanShaoxing,5
sinus bradycardia,0.9883570504527814,xresnet1d101,50.0,ChapmanShaoxing,6
sinus bradycardia,0.9704749679075738,xresnet1d101,50.0,ChapmanShaoxing,7
sinus bradycardia,0.9909443725743856,xresnet1d101,50.0,ChapmanShaoxing,8
sinus bradycardia,0.9859154929577464,xresnet1d101,50.0,ChapmanShaoxing,9
sinus bradycardia,0.9883870967741936,xresnet1d101,50.0,ChapmanShaoxing,10
sinus bradycardia,0.9821882951653944,xresnet1d101,50.0,ChapmanShaoxing,11
sinus bradycardia,0.9859154929577464,xresnet1d101,50.0,ChapmanShaoxing,12
sinus bradycardia,0.9792207792207792,xresnet1d101,50.0,ChapmanShaoxing,13
sinus bradycardia,0.9859154929577464,xresnet1d101,50.0,ChapmanShaoxing,14
sinus bradycardia,0.9858793324775352,xresnet1d101,50.0,ChapmanShaoxing,15
sinus bradycardia,0.9896640826873384,xresnet1d101,50.0,ChapmanShaoxing,16
sinus bradycardia,0.9699248120300752,xresnet1d101,50.0,ChapmanShaoxing,17
sinus bradycardia,0.9870466321243524,xresnet1d101,50.0,ChapmanShaoxing,18
sinus bradycardia,0.989769820971867,xresnet1d101,50.0,ChapmanShaoxing,19
sinus bradycardia,0.9870801033591732,xresnet1d101,125.0,ChapmanShaoxing,0
sinus bradycardia,0.982961992136304,xresnet1d101,125.0,ChapmanShaoxing,1
sinus bradycardia,0.9818652849740932,xresnet1d101,125.0,ChapmanShaoxing,2
sinus bradycardia,0.9769230769230768,xresnet1d101,125.0,ChapmanShaoxing,3
sinus bradycardia,0.982961992136304,xresnet1d101,125.0,ChapmanShaoxing,4
sinus bradycardia,0.9845758354755784,xresnet1d101,125.0,ChapmanShaoxing,5
sinus bradycardia,0.987146529562982,xresnet1d101,125.0,ChapmanShaoxing,6
sinus bradycardia,0.9896103896103896,xresnet1d101,125.0,ChapmanShaoxing,7
sinus bradycardia,0.9718670076726345,xresnet1d101,125.0,ChapmanShaoxing,8
sinus bradycardia,0.9935316946959896,xresnet1d101,125.0,ChapmanShaoxing,9
sinus bradycardia,0.983481575603558,xresnet1d101,125.0,ChapmanShaoxing,10
sinus bradycardia,0.9858793324775352,xresnet1d101,125.0,ChapmanShaoxing,11
sinus bradycardia,0.987012987012987,xresnet1d101,125.0,ChapmanShaoxing,12
sinus bradycardia,0.9760403530895336,xresnet1d101,125.0,ChapmanShaoxing,13
sinus bradycardia,0.9909443725743856,xresnet1d101,125.0,ChapmanShaoxing,14
sinus bradycardia,0.983481575603558,xresnet1d101,125.0,ChapmanShaoxing,15
sinus bradycardia,0.9896640826873384,xresnet1d101,125.0,ChapmanShaoxing,16
sinus bradycardia,0.9859154929577464,xresnet1d101,125.0,ChapmanShaoxing,17
sinus bradycardia,0.9922680412371134,xresnet1d101,125.0,ChapmanShaoxing,18
sinus bradycardia,0.9833546734955186,xresnet1d101,125.0,ChapmanShaoxing,19
sinus bradycardia,0.9809402795425668,xresnet1d101,250.0,ChapmanShaoxing,0
sinus bradycardia,0.9858793324775352,xresnet1d101,250.0,ChapmanShaoxing,1
sinus bradycardia,0.9784537389100126,xresnet1d101,250.0,ChapmanShaoxing,2
sinus bradycardia,0.9922879177377892,xresnet1d101,250.0,ChapmanShaoxing,3
sinus bradycardia,0.993514915693904,xresnet1d101,250.0,ChapmanShaoxing,4
sinus bradycardia,0.9896907216494846,xresnet1d101,250.0,ChapmanShaoxing,5
sinus bradycardia,0.9856209150326796,xresnet1d101,250.0,ChapmanShaoxing,6
sinus bradycardia,0.9883268482490272,xresnet1d101,250.0,ChapmanShaoxing,7
sinus bradycardia,0.9908972691807544,xresnet1d101,250.0,ChapmanShaoxing,8
sinus bradycardia,0.994818652849741,xresnet1d101,250.0,ChapmanShaoxing,9
sinus bradycardia,0.990967741935484,xresnet1d101,250.0,ChapmanShaoxing,10
sinus bradycardia,0.9808429118773948,xresnet1d101,250.0,ChapmanShaoxing,11
sinus bradycardia,0.9896640826873384,xresnet1d101,250.0,ChapmanShaoxing,12
sinus bradycardia,0.9820971867007672,xresnet1d101,250.0,ChapmanShaoxing,13
sinus bradycardia,0.9896907216494846,xresnet1d101,250.0,ChapmanShaoxing,14
sinus bradycardia,0.992248062015504,xresnet1d101,250.0,ChapmanShaoxing,15
sinus bradycardia,0.9935649935649936,xresnet1d101,250.0,ChapmanShaoxing,16
sinus bradycardia,0.987146529562982,xresnet1d101,250.0,ChapmanShaoxing,17
sinus bradycardia,0.9746835443037974,xresnet1d101,250.0,ChapmanShaoxing,18
sinus bradycardia,0.9796954314720812,xresnet1d101,250.0,ChapmanShaoxing,19
sinus bradycardia,0.9882659713168188,xresnet1d101,375.0,ChapmanShaoxing,0
sinus bradycardia,0.9935316946959896,xresnet1d101,375.0,ChapmanShaoxing,1
sinus bradycardia,0.9909909909909912,xresnet1d101,375.0,ChapmanShaoxing,2
sinus bradycardia,0.993581514762516,xresnet1d101,375.0,ChapmanShaoxing,3
sinus bradycardia,0.9733163913595934,xresnet1d101,375.0,ChapmanShaoxing,4
sinus bradycardia,0.990967741935484,xresnet1d101,375.0,ChapmanShaoxing,5
sinus bradycardia,0.9935316946959896,xresnet1d101,375.0,ChapmanShaoxing,6
sinus bradycardia,0.9935316946959896,xresnet1d101,375.0,ChapmanShaoxing,7
sinus bradycardia,0.9870466321243524,xresnet1d101,375.0,ChapmanShaoxing,8
sinus bradycardia,0.9896907216494846,xresnet1d101,375.0,ChapmanShaoxing,9
sinus bradycardia,0.9859154929577464,xresnet1d101,375.0,ChapmanShaoxing,10
sinus bradycardia,0.992248062015504,xresnet1d101,375.0,ChapmanShaoxing,11
sinus bradycardia,0.9869791666666666,xresnet1d101,375.0,ChapmanShaoxing,12
sinus bradycardia,0.9856209150326796,xresnet1d101,375.0,ChapmanShaoxing,13
sinus bradycardia,0.9948051948051948,xresnet1d101,375.0,ChapmanShaoxing,14
sinus bradycardia,0.9910141206675224,xresnet1d101,375.0,ChapmanShaoxing,15
sinus bradycardia,0.9948320413436692,xresnet1d101,375.0,ChapmanShaoxing,16
sinus bradycardia,0.9908972691807544,xresnet1d101,375.0,ChapmanShaoxing,17
sinus bradycardia,0.9871134020618556,xresnet1d101,375.0,ChapmanShaoxing,18
sinus bradycardia,0.9883570504527814,xresnet1d101,375.0,ChapmanShaoxing,19
sinus bradycardia,0.9922279792746116,xresnet1d101,500.0,ChapmanShaoxing,0
sinus bradycardia,0.9746192893401016,xresnet1d101,500.0,ChapmanShaoxing,1
sinus bradycardia,0.9884169884169884,xresnet1d101,500.0,ChapmanShaoxing,2
sinus bradycardia,0.9948320413436692,xresnet1d101,500.0,ChapmanShaoxing,3
sinus bradycardia,0.983397190293742,xresnet1d101,500.0,ChapmanShaoxing,4
sinus bradycardia,0.9795918367346936,xresnet1d101,500.0,ChapmanShaoxing,5
sinus bradycardia,0.9961089494163424,xresnet1d101,500.0,ChapmanShaoxing,6
sinus bradycardia,0.9846547314578006,xresnet1d101,500.0,ChapmanShaoxing,7
sinus bradycardia,0.9934980494148244,xresnet1d101,500.0,ChapmanShaoxing,8
sinus bradycardia,0.9808917197452228,xresnet1d101,500.0,ChapmanShaoxing,9
sinus bradycardia,0.992248062015504,xresnet1d101,500.0,ChapmanShaoxing,10
sinus bradycardia,0.9859154929577464,xresnet1d101,500.0,ChapmanShaoxing,11
sinus bradycardia,0.9859514687100894,xresnet1d101,500.0,ChapmanShaoxing,12
sinus bradycardia,0.9897435897435898,xresnet1d101,500.0,ChapmanShaoxing,13
sinus bradycardia,0.9883268482490272,xresnet1d101,500.0,ChapmanShaoxing,14
sinus bradycardia,0.9833546734955186,xresnet1d101,500.0,ChapmanShaoxing,15
sinus bradycardia,0.9832689832689832,xresnet1d101,500.0,ChapmanShaoxing,16
sinus bradycardia,0.9897172236503856,xresnet1d101,500.0,ChapmanShaoxing,17
sinus bradycardia,0.9809402795425668,xresnet1d101,500.0,ChapmanShaoxing,18
sinus bradycardia,0.9897172236503856,xresnet1d101,500.0,ChapmanShaoxing,19
sinus rhythm,0.961038961038961,xresnet1d101,50.0,ChapmanShaoxing,0
sinus rhythm,0.9567430025445292,xresnet1d101,50.0,ChapmanShaoxing,1
sinus rhythm,0.941798941798942,xresnet1d101,50.0,ChapmanShaoxing,2
sinus rhythm,0.9597989949748744,xresnet1d101,50.0,ChapmanShaoxing,3
sinus rhythm,0.9435897435897436,xresnet1d101,50.0,ChapmanShaoxing,4
sinus rhythm,0.8870523415977962,xresnet1d101,50.0,ChapmanShaoxing,5
sinus rhythm,0.9509043927648578,xresnet1d101,50.0,ChapmanShaoxing,6
sinus rhythm,0.9219143576826196,xresnet1d101,50.0,ChapmanShaoxing,7
sinus rhythm,0.9408740359897172,xresnet1d101,50.0,ChapmanShaoxing,8
sinus rhythm,0.963917525773196,xresnet1d101,50.0,ChapmanShaoxing,9
sinus rhythm,0.93573264781491,xresnet1d101,50.0,ChapmanShaoxing,10
sinus rhythm,0.9565217391304348,xresnet1d101,50.0,ChapmanShaoxing,11
sinus rhythm,0.9612403100775192,xresnet1d101,50.0,ChapmanShaoxing,12
sinus rhythm,0.8930232558139535,xresnet1d101,50.0,ChapmanShaoxing,13
sinus rhythm,0.963917525773196,xresnet1d101,50.0,ChapmanShaoxing,14
sinus rhythm,0.9283819628647216,xresnet1d101,50.0,ChapmanShaoxing,15
sinus rhythm,0.9556135770234986,xresnet1d101,50.0,ChapmanShaoxing,16
sinus rhythm,0.9162303664921468,xresnet1d101,50.0,ChapmanShaoxing,17
sinus rhythm,0.9218328840970352,xresnet1d101,50.0,ChapmanShaoxing,18
sinus rhythm,0.9362745098039216,xresnet1d101,50.0,ChapmanShaoxing,19
sinus rhythm,0.921409214092141,xresnet1d101,125.0,ChapmanShaoxing,0
sinus rhythm,0.9435897435897436,xresnet1d101,125.0,ChapmanShaoxing,1
sinus rhythm,0.9276139410187668,xresnet1d101,125.0,ChapmanShaoxing,2
sinus rhythm,0.931216931216931,xresnet1d101,125.0,ChapmanShaoxing,3
sinus rhythm,0.9326923076923076,xresnet1d101,125.0,ChapmanShaoxing,4
sinus rhythm,0.9255319148936167,xresnet1d101,125.0,ChapmanShaoxing,5
sinus rhythm,0.9203980099502488,xresnet1d101,125.0,ChapmanShaoxing,6
sinus rhythm,0.945273631840796,xresnet1d101,125.0,ChapmanShaoxing,7
sinus rhythm,0.9343832020997376,xresnet1d101,125.0,ChapmanShaoxing,8
sinus rhythm,0.961439588688946,xresnet1d101,125.0,ChapmanShaoxing,9
sinus rhythm,0.9361702127659574,xresnet1d101,125.0,ChapmanShaoxing,10
sinus rhythm,0.9304812834224598,xresnet1d101,125.0,ChapmanShaoxing,11
sinus rhythm,0.9420654911838792,xresnet1d101,125.0,ChapmanShaoxing,12
sinus rhythm,0.8563218390804598,xresnet1d101,125.0,ChapmanShaoxing,13
sinus rhythm,0.96640826873385,xresnet1d101,125.0,ChapmanShaoxing,14
sinus rhythm,0.9502487562189054,xresnet1d101,125.0,ChapmanShaoxing,15
sinus rhythm,0.9272237196765498,xresnet1d101,125.0,ChapmanShaoxing,16
sinus rhythm,0.9304812834224598,xresnet1d101,125.0,ChapmanShaoxing,17
sinus rhythm,0.9573934837092732,xresnet1d101,125.0,ChapmanShaoxing,18
sinus rhythm,0.9135135135135136,xresnet1d101,125.0,ChapmanShaoxing,19
sinus rhythm,0.9451697127937336,xresnet1d101,250.0,ChapmanShaoxing,0
sinus rhythm,0.934036939313984,xresnet1d101,250.0,ChapmanShaoxing,1
sinus rhythm,0.9612403100775192,xresnet1d101,250.0,ChapmanShaoxing,2
sinus rhythm,0.9721518987341772,xresnet1d101,250.0,ChapmanShaoxing,3
sinus rhythm,0.9528795811518324,xresnet1d101,250.0,ChapmanShaoxing,4
sinus rhythm,0.9670886075949368,xresnet1d101,250.0,ChapmanShaoxing,5
sinus rhythm,0.9310344827586208,xresnet1d101,250.0,ChapmanShaoxing,6
sinus rhythm,0.96,xresnet1d101,250.0,ChapmanShaoxing,7
sinus rhythm,0.9554455445544554,xresnet1d101,250.0,ChapmanShaoxing,8
sinus rhythm,0.961038961038961,xresnet1d101,250.0,ChapmanShaoxing,9
sinus rhythm,0.9618320610687022,xresnet1d101,250.0,ChapmanShaoxing,10
sinus rhythm,0.9159891598915988,xresnet1d101,250.0,ChapmanShaoxing,11
sinus rhythm,0.9526184538653368,xresnet1d101,250.0,ChapmanShaoxing,12
sinus rhythm,0.9533678756476685,xresnet1d101,250.0,ChapmanShaoxing,13
sinus rhythm,0.9565217391304348,xresnet1d101,250.0,ChapmanShaoxing,14
sinus rhythm,0.96,xresnet1d101,250.0,ChapmanShaoxing,15
sinus rhythm,0.946078431372549,xresnet1d101,250.0,ChapmanShaoxing,16
sinus rhythm,0.9317073170731708,xresnet1d101,250.0,ChapmanShaoxing,17
sinus rhythm,0.932642487046632,xresnet1d101,250.0,ChapmanShaoxing,18
sinus rhythm,0.9222797927461138,xresnet1d101,250.0,ChapmanShaoxing,19
sinus rhythm,0.9591836734693878,xresnet1d101,375.0,ChapmanShaoxing,0
sinus rhythm,0.9722921914357684,xresnet1d101,375.0,ChapmanShaoxing,1
sinus rhythm,0.964467005076142,xresnet1d101,375.0,ChapmanShaoxing,2
sinus rhythm,0.9669211195928752,xresnet1d101,375.0,ChapmanShaoxing,3
sinus rhythm,0.925925925925926,xresnet1d101,375.0,ChapmanShaoxing,4
sinus rhythm,0.9637305699481866,xresnet1d101,375.0,ChapmanShaoxing,5
sinus rhythm,0.9693877551020408,xresnet1d101,375.0,ChapmanShaoxing,6
sinus rhythm,0.9693877551020408,xresnet1d101,375.0,ChapmanShaoxing,7
