model,lp,bootstrap_num,disease,F1,dataset
minirocket,500.0,3,supraventricular tachycardia,0.6666666666666665,ChapmanShaoxing
minirocket,500.0,4,supraventricular tachycardia,0.6785714285714286,ChapmanShaoxing
minirocket,500.0,5,supraventricular tachycardia,0.7299270072992702,ChapmanShaoxing
minirocket,500.0,6,supraventricular tachycardia,0.7633587786259541,ChapmanShaoxing
minirocket,500.0,7,supraventricular tachycardia,0.7747747747747747,ChapmanShaoxing
minirocket,500.0,8,supraventricular tachycardia,0.7903225806451613,ChapmanShaoxing
minirocket,500.0,9,supraventricular tachycardia,0.7636363636363637,ChapmanShaoxing
minirocket,500.0,10,supraventricular tachycardia,0.7563025210084033,ChapmanShaoxing
minirocket,500.0,11,supraventricular tachycardia,0.8067226890756303,ChapmanShaoxing
minirocket,500.0,12,supraventricular tachycardia,0.7478260869565216,ChapmanShaoxing
minirocket,500.0,13,supraventricular tachycardia,0.793103448275862,ChapmanShaoxing
minirocket,500.0,14,supraventricular tachycardia,0.768,ChapmanShaoxing
minirocket,500.0,15,supraventricular tachycardia,0.7478260869565216,ChapmanShaoxing
minirocket,500.0,16,supraventricular tachycardia,0.7304347826086957,ChapmanShaoxing
minirocket,500.0,17,supraventricular tachycardia,0.7619047619047619,ChapmanShaoxing
minirocket,500.0,18,supraventricular tachycardia,0.7627118644067797,ChapmanShaoxing
minirocket,500.0,19,supraventricular tachycardia,0.7394957983193277,ChapmanShaoxing
xresnet1d101,30.0,0,supraventricular tachycardia,0.810344827586207,ChapmanShaoxing
xresnet1d101,30.0,1,supraventricular tachycardia,0.8135593220338982,ChapmanShaoxing
xresnet1d101,30.0,2,supraventricular tachycardia,0.7307692307692308,ChapmanShaoxing
xresnet1d101,30.0,3,supraventricular tachycardia,0.8032786885245902,ChapmanShaoxing
xresnet1d101,30.0,4,supraventricular tachycardia,0.8166666666666667,ChapmanShaoxing
xresnet1d101,30.0,5,supraventricular tachycardia,0.6857142857142857,ChapmanShaoxing
xresnet1d101,30.0,6,supraventricular tachycardia,0.7339449541284403,ChapmanShaoxing
xresnet1d101,30.0,7,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,30.0,8,supraventricular tachycardia,0.8166666666666667,ChapmanShaoxing
xresnet1d101,30.0,9,supraventricular tachycardia,0.8217054263565892,ChapmanShaoxing
xresnet1d101,30.0,10,supraventricular tachycardia,0.7899159663865546,ChapmanShaoxing
xresnet1d101,30.0,11,supraventricular tachycardia,0.793103448275862,ChapmanShaoxing
xresnet1d101,30.0,12,supraventricular tachycardia,0.8067226890756303,ChapmanShaoxing
xresnet1d101,30.0,13,supraventricular tachycardia,0.7999999999999999,ChapmanShaoxing
xresnet1d101,30.0,14,supraventricular tachycardia,0.8571428571428572,ChapmanShaoxing
xresnet1d101,30.0,15,supraventricular tachycardia,0.7899159663865546,ChapmanShaoxing
xresnet1d101,30.0,16,supraventricular tachycardia,0.8461538461538461,ChapmanShaoxing
xresnet1d101,30.0,17,supraventricular tachycardia,0.828125,ChapmanShaoxing
xresnet1d101,30.0,18,supraventricular tachycardia,0.7678571428571429,ChapmanShaoxing
xresnet1d101,30.0,19,supraventricular tachycardia,0.7966101694915254,ChapmanShaoxing
xresnet1d101,50.0,0,supraventricular tachycardia,0.768,ChapmanShaoxing
xresnet1d101,50.0,1,supraventricular tachycardia,0.8031496062992125,ChapmanShaoxing
xresnet1d101,50.0,2,supraventricular tachycardia,0.7155963302752295,ChapmanShaoxing
xresnet1d101,50.0,3,supraventricular tachycardia,0.8527131782945736,ChapmanShaoxing
xresnet1d101,50.0,4,supraventricular tachycardia,0.8333333333333333,ChapmanShaoxing
xresnet1d101,50.0,5,supraventricular tachycardia,0.8099173553719008,ChapmanShaoxing
xresnet1d101,50.0,6,supraventricular tachycardia,0.7407407407407407,ChapmanShaoxing
xresnet1d101,50.0,7,supraventricular tachycardia,0.7652173913043478,ChapmanShaoxing
xresnet1d101,50.0,8,supraventricular tachycardia,0.7857142857142857,ChapmanShaoxing
xresnet1d101,50.0,9,supraventricular tachycardia,0.8360655737704918,ChapmanShaoxing
xresnet1d101,50.0,10,supraventricular tachycardia,0.8571428571428572,ChapmanShaoxing
xresnet1d101,50.0,11,supraventricular tachycardia,0.8166666666666667,ChapmanShaoxing
xresnet1d101,50.0,12,supraventricular tachycardia,0.7521367521367521,ChapmanShaoxing
xresnet1d101,50.0,13,supraventricular tachycardia,0.8264462809917356,ChapmanShaoxing
xresnet1d101,50.0,14,supraventricular tachycardia,0.765625,ChapmanShaoxing
xresnet1d101,50.0,15,supraventricular tachycardia,0.8067226890756303,ChapmanShaoxing
xresnet1d101,50.0,16,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,50.0,17,supraventricular tachycardia,0.7936507936507937,ChapmanShaoxing
xresnet1d101,50.0,18,supraventricular tachycardia,0.796875,ChapmanShaoxing
xresnet1d101,50.0,19,supraventricular tachycardia,0.7704918032786885,ChapmanShaoxing
xresnet1d101,100.0,0,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,100.0,1,supraventricular tachycardia,0.7857142857142857,ChapmanShaoxing
xresnet1d101,100.0,2,supraventricular tachycardia,0.829268292682927,ChapmanShaoxing
xresnet1d101,100.0,3,supraventricular tachycardia,0.7339449541284403,ChapmanShaoxing
xresnet1d101,100.0,4,supraventricular tachycardia,0.7833333333333333,ChapmanShaoxing
xresnet1d101,100.0,5,supraventricular tachycardia,0.7899159663865546,ChapmanShaoxing
xresnet1d101,100.0,6,supraventricular tachycardia,0.8455284552845529,ChapmanShaoxing
xresnet1d101,100.0,7,supraventricular tachycardia,0.796875,ChapmanShaoxing
xresnet1d101,100.0,8,supraventricular tachycardia,0.8067226890756303,ChapmanShaoxing
xresnet1d101,100.0,9,supraventricular tachycardia,0.7833333333333333,ChapmanShaoxing
xresnet1d101,100.0,10,supraventricular tachycardia,0.7454545454545455,ChapmanShaoxing
xresnet1d101,100.0,11,supraventricular tachycardia,0.7543859649122806,ChapmanShaoxing
xresnet1d101,100.0,12,supraventricular tachycardia,0.8503937007874016,ChapmanShaoxing
xresnet1d101,100.0,13,supraventricular tachycardia,0.8244274809160306,ChapmanShaoxing
xresnet1d101,100.0,14,supraventricular tachycardia,0.7499999999999999,ChapmanShaoxing
xresnet1d101,100.0,15,supraventricular tachycardia,0.8429752066115703,ChapmanShaoxing
xresnet1d101,100.0,16,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,100.0,17,supraventricular tachycardia,0.8166666666666667,ChapmanShaoxing
xresnet1d101,100.0,18,supraventricular tachycardia,0.8307692307692308,ChapmanShaoxing
xresnet1d101,100.0,19,supraventricular tachycardia,0.8346456692913385,ChapmanShaoxing
xresnet1d101,500.0,0,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,500.0,1,supraventricular tachycardia,0.8548387096774194,ChapmanShaoxing
xresnet1d101,500.0,2,supraventricular tachycardia,0.7874015748031497,ChapmanShaoxing
xresnet1d101,500.0,3,supraventricular tachycardia,0.8124999999999999,ChapmanShaoxing
xresnet1d101,500.0,4,supraventricular tachycardia,0.7777777777777777,ChapmanShaoxing
xresnet1d101,500.0,5,supraventricular tachycardia,0.8549618320610688,ChapmanShaoxing
xresnet1d101,500.0,6,supraventricular tachycardia,0.8503937007874016,ChapmanShaoxing
xresnet1d101,500.0,7,supraventricular tachycardia,0.8702290076335878,ChapmanShaoxing
xresnet1d101,500.0,8,supraventricular tachycardia,0.7047619047619049,ChapmanShaoxing
xresnet1d101,500.0,9,supraventricular tachycardia,0.8095238095238095,ChapmanShaoxing
xresnet1d101,500.0,10,supraventricular tachycardia,0.829268292682927,ChapmanShaoxing
xresnet1d101,500.0,11,supraventricular tachycardia,0.7969924812030076,ChapmanShaoxing
xresnet1d101,500.0,12,supraventricular tachycardia,0.8615384615384616,ChapmanShaoxing
xresnet1d101,500.0,13,supraventricular tachycardia,0.8064516129032259,ChapmanShaoxing
xresnet1d101,500.0,14,supraventricular tachycardia,0.8217054263565892,ChapmanShaoxing
xresnet1d101,500.0,15,supraventricular tachycardia,0.7457627118644067,ChapmanShaoxing
xresnet1d101,500.0,16,supraventricular tachycardia,0.8,ChapmanShaoxing
xresnet1d101,500.0,17,supraventricular tachycardia,0.7758620689655172,ChapmanShaoxing
xresnet1d101,500.0,18,supraventricular tachycardia,0.7424242424242424,ChapmanShaoxing
xresnet1d101,500.0,19,supraventricular tachycardia,0.8412698412698412,ChapmanShaoxing
inception,30.0,0,t wave abnormal,0.6918604651162791,ChapmanShaoxing
inception,30.0,1,t wave abnormal,0.6211180124223603,ChapmanShaoxing
inception,30.0,2,t wave abnormal,0.632996632996633,ChapmanShaoxing
inception,30.0,3,t wave abnormal,0.6873065015479877,ChapmanShaoxing
inception,30.0,4,t wave abnormal,0.629139072847682,ChapmanShaoxing
inception,30.0,5,t wave abnormal,0.6923076923076924,ChapmanShaoxing
inception,30.0,6,t wave abnormal,0.7072463768115942,ChapmanShaoxing
inception,30.0,7,t wave abnormal,0.6688311688311689,ChapmanShaoxing
inception,30.0,8,t wave abnormal,0.6912181303116147,ChapmanShaoxing
inception,30.0,9,t wave abnormal,0.7150537634408604,ChapmanShaoxing
inception,30.0,10,t wave abnormal,0.6867469879518072,ChapmanShaoxing
inception,30.0,11,t wave abnormal,0.6958762886597939,ChapmanShaoxing
inception,30.0,12,t wave abnormal,0.723404255319149,ChapmanShaoxing
inception,30.0,13,t wave abnormal,0.6826347305389221,ChapmanShaoxing
inception,30.0,14,t wave abnormal,0.6292834890965732,ChapmanShaoxing
inception,30.0,15,t wave abnormal,0.6810810810810811,ChapmanShaoxing
inception,30.0,16,t wave abnormal,0.689119170984456,ChapmanShaoxing
inception,30.0,17,t wave abnormal,0.7282913165266107,ChapmanShaoxing
inception,30.0,18,t wave abnormal,0.6610169491525424,ChapmanShaoxing
inception,30.0,19,t wave abnormal,0.6708074534161491,ChapmanShaoxing
inception,50.0,0,t wave abnormal,0.7139107611548555,ChapmanShaoxing
inception,50.0,1,t wave abnormal,0.6525679758308157,ChapmanShaoxing
inception,50.0,2,t wave abnormal,0.6302250803858521,ChapmanShaoxing
inception,50.0,3,t wave abnormal,0.6863905325443787,ChapmanShaoxing
inception,50.0,4,t wave abnormal,0.6168831168831169,ChapmanShaoxing
inception,50.0,5,t wave abnormal,0.6961651917404129,ChapmanShaoxing
inception,50.0,6,t wave abnormal,0.7106017191977078,ChapmanShaoxing
inception,50.0,7,t wave abnormal,0.6942528735632184,ChapmanShaoxing
inception,50.0,8,t wave abnormal,0.7100591715976331,ChapmanShaoxing
inception,50.0,9,t wave abnormal,0.6225165562913908,ChapmanShaoxing
inception,50.0,10,t wave abnormal,0.6934097421203439,ChapmanShaoxing
inception,50.0,11,t wave abnormal,0.6849315068493151,ChapmanShaoxing
inception,50.0,12,t wave abnormal,0.7167630057803468,ChapmanShaoxing
inception,50.0,13,t wave abnormal,0.6763848396501457,ChapmanShaoxing
inception,50.0,14,t wave abnormal,0.6983240223463686,ChapmanShaoxing
inception,50.0,15,t wave abnormal,0.7034883720930233,ChapmanShaoxing
inception,50.0,16,t wave abnormal,0.6459627329192545,ChapmanShaoxing
inception,50.0,17,t wave abnormal,0.6421404682274248,ChapmanShaoxing
inception,50.0,18,t wave abnormal,0.6006825938566553,ChapmanShaoxing
inception,50.0,19,t wave abnormal,0.6883468834688347,ChapmanShaoxing
inception,100.0,0,t wave abnormal,0.7029478458049886,ChapmanShaoxing
inception,100.0,1,t wave abnormal,0.7037037037037036,ChapmanShaoxing
inception,100.0,2,t wave abnormal,0.6501547987616099,ChapmanShaoxing
inception,100.0,3,t wave abnormal,0.701949860724234,ChapmanShaoxing
inception,100.0,4,t wave abnormal,0.6902654867256638,ChapmanShaoxing
inception,100.0,5,t wave abnormal,0.6787878787878787,ChapmanShaoxing
inception,100.0,6,t wave abnormal,0.6229508196721311,ChapmanShaoxing
inception,100.0,7,t wave abnormal,0.7196029776674938,ChapmanShaoxing
inception,100.0,8,t wave abnormal,0.7235142118863049,ChapmanShaoxing
inception,100.0,9,t wave abnormal,0.672782874617737,ChapmanShaoxing
inception,100.0,10,t wave abnormal,0.6917293233082705,ChapmanShaoxing
inception,100.0,11,t wave abnormal,0.6906077348066298,ChapmanShaoxing
inception,100.0,12,t wave abnormal,0.7100271002710027,ChapmanShaoxing
inception,100.0,13,t wave abnormal,0.7103274559193954,ChapmanShaoxing
inception,100.0,14,t wave abnormal,0.7096774193548387,ChapmanShaoxing
inception,100.0,15,t wave abnormal,0.6445182724252493,ChapmanShaoxing
inception,100.0,16,t wave abnormal,0.7002801120448179,ChapmanShaoxing
inception,100.0,17,t wave abnormal,0.6933333333333335,ChapmanShaoxing
inception,100.0,18,t wave abnormal,0.7139689578713969,ChapmanShaoxing
inception,100.0,19,t wave abnormal,0.7139107611548555,ChapmanShaoxing
inception,500.0,0,t wave abnormal,0.5796178343949044,ChapmanShaoxing
inception,500.0,1,t wave abnormal,0.6254071661237786,ChapmanShaoxing
inception,500.0,2,t wave abnormal,0.5973154362416107,ChapmanShaoxing
inception,500.0,3,t wave abnormal,0.7074468085106385,ChapmanShaoxing
inception,500.0,4,t wave abnormal,0.6033898305084746,ChapmanShaoxing
inception,500.0,5,t wave abnormal,0.6377551020408163,ChapmanShaoxing
inception,500.0,6,t wave abnormal,0.5144927536231885,ChapmanShaoxing
inception,500.0,7,t wave abnormal,0.7043701799485861,ChapmanShaoxing
inception,500.0,8,t wave abnormal,0.6426735218508997,ChapmanShaoxing
inception,500.0,9,t wave abnormal,0.6595744680851064,ChapmanShaoxing
inception,500.0,10,t wave abnormal,0.6299694189602447,ChapmanShaoxing
inception,500.0,11,t wave abnormal,0.6299212598425198,ChapmanShaoxing
inception,500.0,12,t wave abnormal,0.702127659574468,ChapmanShaoxing
inception,500.0,13,t wave abnormal,0.7146666666666667,ChapmanShaoxing
inception,500.0,14,t wave abnormal,0.688427299703264,ChapmanShaoxing
inception,500.0,15,t wave abnormal,0.6625000000000001,ChapmanShaoxing
inception,500.0,16,t wave abnormal,0.7184986595174263,ChapmanShaoxing
inception,500.0,17,t wave abnormal,0.530909090909091,ChapmanShaoxing
inception,500.0,18,t wave abnormal,0.6528189910979229,ChapmanShaoxing
inception,500.0,19,t wave abnormal,0.6377708978328174,ChapmanShaoxing
minirocket,30.0,0,t wave abnormal,0.6265822784810126,ChapmanShaoxing
minirocket,30.0,1,t wave abnormal,0.6472303206997084,ChapmanShaoxing
minirocket,30.0,2,t wave abnormal,0.6269592476489028,ChapmanShaoxing
minirocket,30.0,3,t wave abnormal,0.6125,ChapmanShaoxing
minirocket,30.0,4,t wave abnormal,0.6645962732919255,ChapmanShaoxing
minirocket,30.0,5,t wave abnormal,0.6545454545454545,ChapmanShaoxing
minirocket,30.0,6,t wave abnormal,0.6060606060606061,ChapmanShaoxing
minirocket,30.0,7,t wave abnormal,0.6216216216216217,ChapmanShaoxing
minirocket,30.0,8,t wave abnormal,0.6521739130434783,ChapmanShaoxing
minirocket,30.0,9,t wave abnormal,0.6586826347305389,ChapmanShaoxing
minirocket,30.0,10,t wave abnormal,0.6465256797583082,ChapmanShaoxing
minirocket,30.0,11,t wave abnormal,0.6565349544072948,ChapmanShaoxing
minirocket,30.0,12,t wave abnormal,0.6666666666666666,ChapmanShaoxing
minirocket,30.0,13,t wave abnormal,0.6535211267605634,ChapmanShaoxing
minirocket,30.0,14,t wave abnormal,0.6348314606741572,ChapmanShaoxing
minirocket,30.0,15,t wave abnormal,0.6608187134502924,ChapmanShaoxing
minirocket,30.0,16,t wave abnormal,0.6708074534161491,ChapmanShaoxing
minirocket,30.0,17,t wave abnormal,0.5911949685534592,ChapmanShaoxing
minirocket,30.0,18,t wave abnormal,0.632768361581921,ChapmanShaoxing
minirocket,30.0,19,t wave abnormal,0.6647230320699707,ChapmanShaoxing
minirocket,50.0,0,t wave abnormal,0.6764705882352942,ChapmanShaoxing
minirocket,50.0,1,t wave abnormal,0.6842105263157895,ChapmanShaoxing
minirocket,50.0,2,t wave abnormal,0.5906432748538012,ChapmanShaoxing
minirocket,50.0,3,t wave abnormal,0.6706586826347306,ChapmanShaoxing
minirocket,50.0,4,t wave abnormal,0.6434782608695652,ChapmanShaoxing
minirocket,50.0,5,t wave abnormal,0.581039755351682,ChapmanShaoxing
minirocket,50.0,6,t wave abnormal,0.5714285714285715,ChapmanShaoxing
minirocket,50.0,7,t wave abnormal,0.6177370030581041,ChapmanShaoxing
minirocket,50.0,8,t wave abnormal,0.632258064516129,ChapmanShaoxing
minirocket,50.0,9,t wave abnormal,0.6158730158730159,ChapmanShaoxing
minirocket,50.0,10,t wave abnormal,0.6163141993957705,ChapmanShaoxing
minirocket,50.0,11,t wave abnormal,0.6608187134502924,ChapmanShaoxing
minirocket,50.0,12,t wave abnormal,0.6045016077170419,ChapmanShaoxing
minirocket,50.0,13,t wave abnormal,0.6476190476190476,ChapmanShaoxing
minirocket,50.0,14,t wave abnormal,0.5280528052805281,ChapmanShaoxing
minirocket,50.0,15,t wave abnormal,0.6728971962616823,ChapmanShaoxing
minirocket,50.0,16,t wave abnormal,0.6514285714285714,ChapmanShaoxing
minirocket,50.0,17,t wave abnormal,0.6217948717948718,ChapmanShaoxing
minirocket,50.0,18,t wave abnormal,0.7058823529411764,ChapmanShaoxing
minirocket,50.0,19,t wave abnormal,0.6070287539936101,ChapmanShaoxing
minirocket,100.0,0,t wave abnormal,0.6839080459770114,ChapmanShaoxing
minirocket,100.0,1,t wave abnormal,0.6724137931034483,ChapmanShaoxing
minirocket,100.0,2,t wave abnormal,0.633846153846154,ChapmanShaoxing
minirocket,100.0,3,t wave abnormal,0.6779661016949153,ChapmanShaoxing
minirocket,100.0,4,t wave abnormal,0.6361031518624641,ChapmanShaoxing
minirocket,100.0,5,t wave abnormal,0.6231454005934718,ChapmanShaoxing
minirocket,100.0,6,t wave abnormal,0.6925207756232687,ChapmanShaoxing
minirocket,100.0,7,t wave abnormal,0.6805970149253731,ChapmanShaoxing
minirocket,100.0,8,t wave abnormal,0.6371681415929205,ChapmanShaoxing
minirocket,100.0,9,t wave abnormal,0.5964912280701755,ChapmanShaoxing
minirocket,100.0,10,t wave abnormal,0.6172106824925815,ChapmanShaoxing
minirocket,100.0,11,t wave abnormal,0.6946107784431138,ChapmanShaoxing
minirocket,100.0,12,t wave abnormal,0.6961325966850829,ChapmanShaoxing
minirocket,100.0,13,t wave abnormal,0.6066066066066067,ChapmanShaoxing
minirocket,100.0,14,t wave abnormal,0.5971830985915493,ChapmanShaoxing
minirocket,100.0,15,t wave abnormal,0.64576802507837,ChapmanShaoxing
minirocket,100.0,16,t wave abnormal,0.7219251336898396,ChapmanShaoxing
minirocket,100.0,17,t wave abnormal,0.6604938271604938,ChapmanShaoxing
minirocket,100.0,18,t wave abnormal,0.5968253968253969,ChapmanShaoxing
minirocket,100.0,19,t wave abnormal,0.6744186046511628,ChapmanShaoxing
minirocket,500.0,0,t wave abnormal,0.6625000000000001,ChapmanShaoxing
minirocket,500.0,1,t wave abnormal,0.6744186046511628,ChapmanShaoxing
minirocket,500.0,2,t wave abnormal,0.6778711484593838,ChapmanShaoxing
minirocket,500.0,3,t wave abnormal,0.6765578635014837,ChapmanShaoxing
minirocket,500.0,4,t wave abnormal,0.6342857142857143,ChapmanShaoxing
minirocket,500.0,5,t wave abnormal,0.6462395543175486,ChapmanShaoxing
minirocket,500.0,6,t wave abnormal,0.6298701298701298,ChapmanShaoxing
minirocket,500.0,7,t wave abnormal,0.69164265129683,ChapmanShaoxing
minirocket,500.0,8,t wave abnormal,0.6666666666666667,ChapmanShaoxing
minirocket,500.0,9,t wave abnormal,0.6591549295774648,ChapmanShaoxing
minirocket,500.0,10,t wave abnormal,0.6376811594202898,ChapmanShaoxing
minirocket,500.0,11,t wave abnormal,0.6569767441860465,ChapmanShaoxing
minirocket,500.0,12,t wave abnormal,0.7058823529411764,ChapmanShaoxing
minirocket,500.0,13,t wave abnormal,0.6741573033707865,ChapmanShaoxing
minirocket,500.0,14,t wave abnormal,0.6798866855524079,ChapmanShaoxing
